mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	0	3/4	1/16		1/16	1		-2	58	1	1	
1	0	13/16	1/16		1/16	1		0	60	1	1	
1	0	7/8	1/16		1/16	1		-2	58	1	1	
1	0	15/16	1/16		1/16	1		1	55	1	1	
2	1	0	1.0		1.0	1	1	-3	63	1	1	
2	1	1/4	1/4		1/4	1		0	48	4	1	
2	1	1/4	1/2		1/2	1		-3	51	3	1	
2	1	1/4	1/2		1/2	1		1	55	3	1	
2	1	1/4	1/4		1/4	1		-3	63	2	1	
2	1	1/2	1/4		1/4	1		-2	46	4	1	
2	1	1/2	1/4		1/4	1		2	62	2	1	
2	1	3/4	1/4		1/4	1		-4	44	4	1	
2	1	3/4	1/4		1/4	1		-4	56	3	1	
2	1	3/4	1/4		1/4	1		0	60	2	1	
3	2	0	1/4		1/4	1		1	43	4	1	
3	2	0	1/4		1/4	1		-3	51	3	1	
3	2	0	1/4		1/4	1		-2	58	2	1	
3	2	0	1/4		1/4	1	-1	-3	63	1	1	
3	2	1/4	1/4		1/4	1		-4	44	4	1	
3	2	1/4	1/4		1/4	1		0	60	3	1	
3	2	1/4	1/4		1/4	1		2	62	2	1	
3	2	1/4	1/4		1/4	1		-4	68	1	1	
3	2	1/2	1/2		1/2	1		-3	39	4	1	
3	2	1/2	1/2		1/2	1		-2	58	3	1	
3	2	1/2	1/2		1/2	1		-3	63	2	1	
3	2	1/2	1/4		1/4	1		1	67	1	1	
3	2	3/4	1/16		1/16	1		-2	58	1	1	
3	2	13/16	1/16		1/16	1		0	60	1	1	
3	2	7/8	1/16		1/16	1		-2	58	1	1	
3	2	15/16	1/16		1/16	1		1	55	1	1	
4	3	0	1.0		1.0	1	1	-3	63	1	1	
4	3	1/4	1/4		1/4	1		0	48	4	1	
4	3	1/4	1/2		1/2	1		-3	51	3	1	
4	3	1/4	1/2		1/2	1		1	55	3	1	
4	3	1/4	1/4		1/4	1		-3	63	2	1	
4	3	1/2	1/4		1/4	1		-2	46	4	1	
4	3	1/2	1/4		1/4	1		2	62	2	1	
4	3	3/4	1/4		1/4	1		-4	44	4	1	
4	3	3/4	1/4		1/4	1		-4	56	3	1	
4	3	3/4	1/4		1/4	1		0	60	2	1	
5	4	0	1/4		1/4	1		1	43	4	1	
